cid,Molecular_weight,LogP,abonds,dbonds,nF,sbonds,tbonds,Ncharges,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,MolarRefractivity,Number_of_atoms,Number_of_bonds,Number_of_NO2_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,C,H,N,O,S,Cl,F,P,I,Br,B,RNH2,R2NH,R3N,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC
2141,0.100607123,0.173441881,0,0.111111111,0,0.22826087,0,0,0.2,0.307692308,0.8,0.4,0.5,0,0.25,1,0.047619048,0,0.14030869,0.138888889,0.122807018,0,0,0.824846661,0.332468641,0.888787645,0.013889716,0.118583322,0.215818509,0.116666667,0.086494689,0.023255814,0.230769231,0.222222222,0.230769231,0.333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0
11525740,0.407849154,0.428252893,0.647058824,0.222222222,0,0.326086957,0,0,0.45,0.538461538,0.6,0.2,0,0,0,0.231092438,0.412698413,0.4,0.449640507,0.407407407,0.403508772,0,0.5,0.73724106,0.93354856,0.087596334,0.373243749,0.433921785,0.410648324,0.378333333,0.353566009,0.395348837,0.403846154,0.777777778,0.153846154,0.333333333,0.25,0,0,0,0,0,0,0.25,0.333333333,0,0,0,0,0,0,0,0,0.571428571,0.666666667
11626560,0.379882358,0.433190785,0.5,0,0.166666667,0.369565217,0,0,0.35,0.384615385,0.4,0,0,0,0.25,0.238095239,0.396825397,0.6,0.394479554,0.37037037,0.377192982,0,0,0.477780349,0.708149173,0.922606836,0.027459798,0.359762304,0.390591316,0.371666667,0.374810319,0.395348837,0.365384615,0.555555556,0.076923077,0,0.5,0.166666667,0,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0,0,0.571428571,0.5
644241,0.473535923,0.411716989,0.852941176,0.111111111,0.5,0.336956522,0,0,0.4,0.538461538,0.4,0.4,0,0,0,0.292358805,0.555555556,0.6,0.488165902,0.453703704,0.464912281,0,0,0.564865178,0.91966994,0.921922842,0.035718022,0.517182378,0.540295118,0.438333333,0.437025797,0.558139535,0.365384615,0.777777778,0.076923077,0,0,0.5,0,0,0,0,0,0.5,0.333333333,0,0,0,0,0,0,0,0,0.714285714,0.833333333
3902,0.184682547,0.181123693,0.5,0,0,0.130434783,1,0,0.166666667,0.384615385,0,0,0,0,0,0.196428572,0.253968254,0.2,0.221897148,0.194444444,0.201754386,0,0,0.453014697,0.444403144,0.981733996,0.015315021,0.223186302,0.294080348,0.186666667,0.197268589,0.302325581,0.153846154,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.428571429,0.5
3363,0.138416991,0.027031524,0.176470588,0.222222222,0.166666667,0.184782609,0,0,0.183333333,0.461538462,0.6,0.6,0,0.666666667,0,0.174603175,0.158730159,0.4,0.12668691,0.148148148,0.149122807,0,0,0.604964703,0.337457109,0.888282145,0.01410679,0.149510145,0.161152668,0.153333333,0.163884674,0.11627907,0.153846154,0.222222222,0.384615385,0,0,0.166666667,0,0,0,0,0,0.25,0.333333333,0.5,0,0,0,0,0.125,0,0,0.285714286,0.166666667
354624,0.206411366,0.12503224,0.294117647,0,0.166666667,0.206521739,0,0,0.216666667,0.615384615,0.6,0.4,0,0.666666667,0,0.142857143,0.222222222,0.6,0.175728537,0.175925926,0.184210526,0,0,0.690371485,0.461525018,0.88970317,0.019054634,0.181584935,0.17627839,0.186666667,0.201820941,0.139534884,0.153846154,0.555555556,0.230769231,0,0.25,0.166666667,0,0,0,0,0,0,0.333333333,0.5,0,0,0,0,0.125,0,0,0.428571429,0.333333333
60198,0.197811384,0.348069355,0,0.555555556,0,0.434782609,0,0,0.35,0.153846154,0,0,0,0,0,0,0.26984127,0,0.303462573,0.314814815,0.324561404,0,0,0.19754658,0.288355475,0.979669059,0.009651079,0.194668425,0.145982166,0.348333333,0.37784522,0.372093023,0.403846154,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571,0
3690,0.156034475,0.290191608,0,0.111111111,0,0.260869565,0,0,0.233333333,0.307692308,0.2,0.2,0,0,0,0.56122449,0.095238095,0.2,0.152112259,0.157407407,0.149122807,0,0,0.297303553,0.215011602,0.946521394,0.007714568,0.120125854,0.182047168,0.16,0.135053111,0.069767442,0.230769231,0.222222222,0.153846154,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0
2094,0.00821676,0.021569476,0.294117647,0.111111111,0,0,0,0,0.033333333,0.230769231,0.4,0.4,0,0,0,0,0.047619048,0.4,0.02574307,0.018518519,0.026315789,0,0,0.43067932,0.067866966,0.927994651,0.002471304,0.004002483,0.033409531,0.025,0.027314112,0.023255814,0.019230769,0.444444444,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.333333333
